Original_Correlation,Model_Correlation,Correlation_Coefficient
-0.13400000000000004,-0.12406000000000006,0.28816409615969973
-0.15600000000000003,-0.1447400000000001,0.28816409615969973
-0.15000000000000005,-0.13634000000000007,0.28816409615969973
-0.1620000000000001,-0.13940000000000008,0.28816409615969973
-0.15800000000000006,-0.12818000000000007,0.28816409615969973
-0.14400000000000002,-0.13694000000000003,0.28816409615969973
-0.17200000000000004,-0.12820000000000006,0.28816409615969973
-0.18200000000000008,-0.1561000000000001,0.28816409615969973
-0.18200000000000008,-0.1516400000000001,0.28816409615969973
-0.15600000000000006,-0.14804000000000012,0.28816409615969973
-0.12800000000000006,-0.12100000000000007,0.28816409615969973
-0.12600000000000003,-0.11064000000000004,0.28816409615969973
-0.09200000000000003,-0.12252000000000007,0.28816409615969973
-0.12400000000000007,-0.11360000000000003,0.28816409615969973
-0.09600000000000003,-0.12564000000000006,0.28816409615969973
-0.09000000000000002,-0.11432000000000005,0.28816409615969973
-0.11600000000000005,-0.12216000000000007,0.28816409615969973
-0.11000000000000001,-0.12048000000000007,0.28816409615969973
-0.08600000000000002,-0.11966000000000004,0.28816409615969973
-0.10800000000000003,-0.12154000000000005,0.28816409615969973
-0.15400000000000005,-0.12158000000000006,0.28816409615969973
-0.14600000000000005,-0.12470000000000007,0.28816409615969973
-0.11400000000000003,-0.13038000000000008,0.28816409615969973
-0.12000000000000002,-0.11058000000000003,0.28816409615969973
-0.13800000000000007,-0.13442000000000012,0.28816409615969973
-0.14000000000000004,-0.12546000000000007,0.28816409615969973
-0.15200000000000005,-0.12844000000000008,0.28816409615969973
-0.14400000000000007,-0.11818000000000008,0.28816409615969973
-0.12800000000000006,-0.11478000000000005,0.28816409615969973
-0.07200000000000002,-0.12358000000000008,0.28816409615969973
-0.15000000000000002,-0.11142000000000009,0.28816409615969973
-0.15200000000000005,-0.1309000000000001,0.28816409615969973
-0.12600000000000006,-0.10962000000000006,0.28816409615969973
